68,pancytopenia,-0.10012791,0.034650534,-0.95078623,-0.45211047,-0.77118915,-0.2778101,1.1534973,0.80241233,-0.04316129,-0.21620862,0.2786205,0.5894098,-0.007173782,0.21760882,-0.4626214,-0.4951604,0.90785027,-0.21711719,-0.51692015,-0.74558836,0.31407452,-0.22996548,-0.035165634,0.28301218,0.14979272,0.0967561,-0.05142626,0.035734937,0.06758355,0.5444608,0.37562415,0.33756924,0.103326045,0.07324832,0.79697293,0.05852686,-0.8145902,-0.24508473,-0.096492566,0.13853568,0.33533812,-0.62424123,-0.50997823,-0.16319838,-0.51317364,-0.092258856,-1.0790483,-0.40860996,-0.29852745,0.08544843,-0.7477583,-0.44998187,0.31667185,0.016062206,-0.63694763,0.79576373,0.8482138,0.19246534,-0.36875004,0.20749967,0.37411115,0.006432039,0.08576874,0.12703677
69,paresthesia,-0.01572296,0.59017456,1.8691812,0.9809321,0.868493,0.64725125,0.19052131,-0.65373164,0.06385042,-0.8972838,1.1904762,1.2237855,-0.6125476,1.8047876,0.85359246,0.007156696,0.46850052,-0.6411236,0.1330143,0.37279812,0.18567802,0.61179525,-0.341617,2.4349477,-0.60068357,-0.025663575,0.19639602,0.6978515,0.7923138,-0.2559948,-0.9667021,0.72232234,-0.26148364,0.6984335,0.18754551,0.2663465,1.623136,-1.2718347,0.10576758,-0.14975064,-0.64436644,-1.3989459,-0.26522046,1.2477545,-1.1898342,-0.92826784,-0.36196887,-1.5683748,-0.058380708,0.47803494,-1.3714062,-0.17695285,0.76898736,1.9245455,-0.28200096,0.9383941,-0.43876585,1.0869224,-0.6642316,0.1194032,0.058018815,-0.8444832,1.8220779,1.045696
70,peripheral nervous system diseases,0.022310019,0.37853926,-0.014976246,-0.040007297,0.17468183,-0.17717738,-0.001363455,0.18807337,0.7757781,-0.24860473,0.4373875,-0.18103445,0.25228608,0.5500572,0.1411308,-0.3514457,-0.090464905,-0.57361275,-0.19405833,-0.25220385,0.69477534,0.35063648,-0.38393143,0.46929017,0.007511339,-0.16401622,0.6855871,0.12513433,-0.024310617,0.085325584,0.047308777,-0.06814084,-0.07696565,-0.1935524,0.33717045,0.12628636,-0.31956968,-0.02237064,0.031153088,0.07404555,-0.559919,-0.7100788,-0.24411681,0.5108697,-0.6560083,-0.22475848,-0.6049877,0.025993185,-0.4460958,0.5292641,-0.53934056,-0.015106685,0.31482795,0.5288918,-0.4979893,0.06662115,0.54034376,0.7803572,0.50781876,0.15207462,-0.61549294,-0.5274565,-0.22876085,-0.12651034
71,phlebitis,-0.23675226,0.20184152,-0.3311949,-0.26329195,-0.6550717,0.051629767,0.52996236,-0.42274648,-0.1569571,-0.2690092,0.3391438,-0.32369575,-0.053906955,1.095126,-0.41994476,-0.14248902,0.39713395,-0.5255963,-0.46473292,-0.04459791,0.37851396,0.3648086,-0.52935493,0.7820185,-0.6840242,0.09084574,-0.8616083,0.7097757,-0.03408318,0.18173192,0.37766403,0.027245987,-0.6803153,0.062421154,0.002729072,-0.25171572,0.040967565,-0.83964545,-0.77360845,0.23957716,0.05486053,-0.1569267,-0.24825804,0.4545364,-0.5711615,-0.15092213,-0.17913175,-0.374082,-0.029962996,-0.11962878,-1.2128943,-0.11077641,0.1850118,0.19786334,-0.4772133,1.2435181,0.57202995,0.7376035,0.34921688,0.58139974,-0.8956569,-0.030979313,-0.1326299,0.2949073
72,polyneuropathies,0.123362206,0.22273964,0.011429945,0.16955246,0.24043316,0.31817308,-0.009772371,0.39714476,0.51592535,-0.37497994,0.38326636,0.17750563,0.45767942,0.4219439,0.16698274,-0.32186738,-0.046773728,-0.56984454,-0.33110112,-0.21406296,0.6874364,0.64417225,-0.5704615,0.12340781,0.17576076,-0.08753533,0.5150822,-0.01225662,-0.026708907,0.045288347,0.02609927,-0.08250536,-0.10677744,-0.024693519,0.58173037,0.15303284,-0.42990807,-0.32344276,0.33390465,-0.038627725,-0.28410617,-0.68456125,-0.48449245,0.55058223,-0.86875576,-0.42418095,-0.6384054,-0.11191411,-0.36456266,0.4236292,-0.67265487,0.26680392,0.42223194,0.20885743,-0.21949896,-0.31825328,0.78223735,1.0102595,0.38615194,-0.37753865,-0.47317848,-0.6978863,0.08951898,0.00331851
73,prostatic neoplasms,0.7423085,0.36269742,-0.36481243,-0.39664403,0.6904587,0.11831946,0.16682649,-0.8500753,-0.026564341,0.11534287,0.29073104,0.22062646,-0.7138687,1.0176127,-0.04427702,0.5236995,0.21190561,-0.82588357,0.4667006,0.07932358,-2.1171727,0.07381507,-0.6956007,0.5901516,-0.007754713,0.054275453,-0.36658037,0.24529584,0.18964042,1.0072712,0.78622526,-0.10325035,1.2927272,0.660229,0.44547293,1.034433,-0.6781384,-0.029166851,0.19835474,-0.2498373,0.49630433,-0.44341198,-1.8284813,-0.022479644,-0.43040434,-1.2857218,-1.0689958,-0.4380184,1.1385444,0.58819705,-0.8929753,0.08065853,-0.2927063,-0.5011434,-0.09994065,0.014360073,0.18586029,0.62133616,-0.3987228,-0.04521217,-1.7580404,-0.042687073,0.35304663,0.09357747
74,pulmonary embolism,0.16179867,0.5450721,-0.82377404,0.21819524,-0.740272,0.07310685,0.1191037,-0.36024818,0.34782645,-0.657299,0.127617,-0.56317574,-0.040520247,0.6196159,0.15235902,-0.85682976,0.3881319,-0.29913688,-0.6738037,-0.39796308,0.014273367,-0.55318946,0.12520929,0.4130585,0.03283253,0.22137438,-0.8545681,0.23697892,0.022721313,0.6700574,0.21014796,-0.26116738,-0.5685072,0.29522684,-0.4892439,0.009041707,0.16404179,-0.47088608,-0.4531577,-0.10619683,-0.1162203,-0.6978573,-0.49588376,0.19706379,-0.5710651,0.59044236,-0.9469707,0.15670745,0.016051553,-0.41148105,-0.4932563,0.030311583,0.44443914,0.096253306,-0.62581205,-0.089517474,-0.040299017,0.61260855,-0.016705776,-0.10193576,-0.04538226,0.25550595,-0.34725687,0.34774107
75,spinal cord diseases,-0.44847378,0.21264948,0.057204183,0.09442518,-0.14549841,0.19369505,0.23043036,0.14188592,0.6478353,-0.6342021,0.7170964,0.27805102,0.2816624,0.7772172,-0.21009956,0.23148772,0.122181945,0.009294409,-0.17436935,0.029611005,0.45407566,0.29617748,-0.4851102,0.36212888,-0.20850024,0.029349847,0.38840023,0.33864704,-0.009305827,0.36885527,0.23018779,-0.244225,-0.04384104,-0.01742807,0.015020847,0.51420176,-0.4291284,-0.56117964,-0.37838718,0.12861165,0.0463799,-0.37342772,-0.19295134,0.14569676,-0.84534705,-0.78583246,-0.9448494,-0.14676018,-0.1849141,0.64541596,-0.23332779,-0.07226997,0.17460938,0.14734113,0.14407976,0.7047647,0.6336487,1.04968,0.17064093,-0.036020428,-0.68811667,-0.5449121,-0.46120542,-0.2526771
76,stomatitis,-0.2669694,0.6578668,0.41875046,0.3040617,-0.8471112,-0.35444376,0.14570929,0.5846148,0.23951927,0.35613552,0.46494672,-0.5125908,-0.3311735,0.48722738,0.3397351,0.07727535,0.1989067,-0.43739313,0.16007517,0.15037268,0.56964463,-0.10895192,-0.11657882,0.35831064,0.08495677,0.15287207,0.127607,0.3038543,0.20980766,0.052262243,0.9633137,0.41132727,-0.44000235,0.14833494,-0.27975938,0.07506283,0.07406653,-0.04838214,0.30586067,-0.20726018,0.4347531,-0.11793371,-0.86131924,0.15004092,-0.70545495,-0.2768828,-1.2740362,-0.798686,-0.33789217,-0.60408014,-0.52315843,0.0941126,0.020282358,-0.29044807,-0.094768785,0.2619723,0.60064745,0.33343312,0.5827349,-0.7822491,-0.75134695,0.39822444,-0.30289528,-0.15482739
77,thrombocytopenia,0.23861259,-0.37405068,-0.53424674,-0.05892555,-0.5462717,0.16233905,0.693064,0.3733515,-0.45738265,-0.5114798,0.5783318,0.9386684,-0.30833918,0.5404858,0.07453983,-0.457095,0.6557257,-0.5579723,-0.27898854,-0.39105967,0.007401003,-0.15689431,-0.2239201,0.7327184,0.49367732,-0.109667026,-0.31601104,-0.040272925,0.11288683,0.09624351,0.3228484,-0.17237355,-0.26802772,-0.14831229,0.17827539,-0.42669252,-0.8322165,-0.5845538,-0.34771007,-0.027830118,-0.17602466,-0.6253221,-0.21704216,-0.022494953,-0.23236586,-0.21921743,-1.0972546,-0.37798753,-0.42322502,-0.9731251,-0.46957102,-0.43089724,0.37514415,-0.11315021,-0.43323097,0.9052298,0.4372095,0.46705902,-0.010466974,0.18001105,-0.2840157,-0.4191472,-0.45035928,0.078160964
78,thromboembolism,0.2188633,0.81000656,-1.0830759,0.8504898,-0.5709839,-0.31652203,0.2830556,-0.67339367,0.21533854,-1.3391049,0.31424472,-0.3836542,0.22778301,0.8739843,-0.7627462,-0.94163966,1.2805578,-0.5460505,-0.18160062,-0.9778129,0.33277893,0.118112095,-0.16809869,0.26227108,-0.60529834,0.4515189,-0.22365522,-0.14235735,0.38346645,-0.41142467,-0.27115503,0.206918,-0.42651922,0.82276076,0.26887724,0.22792023,-0.31400707,-1.5617478,-1.7207006,-0.7473177,0.37222993,-0.09598562,-0.76999396,1.0922817,-0.35683852,0.6193,-0.19570456,0.15360172,-0.07806066,-0.044472564,-0.7581086,0.47301766,-0.34100816,0.18126674,-0.7434296,1.347788,0.09294146,0.29806876,0.029170658,1.0594381,0.53220385,1.1448475,0.25163177,0.12345899
79,tinnitus,0.059907302,0.42822337,0.56568295,0.3305464,0.5158669,0.31739992,0.012693909,-0.6486613,0.10395514,-0.5023823,0.61859596,0.8109743,-0.3010713,1.1947945,0.84897727,-0.49885973,0.4779178,-0.95445037,0.22427349,0.09551894,0.25650603,0.24463838,0.16886543,1.1457839,-0.4745174,0.34421194,0.31254312,0.11551413,0.55755836,0.4957295,-0.18281718,0.7678876,-0.012219936,0.12614886,0.09833061,-0.8332263,1.0896024,-0.0784616,0.28145435,-0.023440145,-0.09768365,-0.8387251,-0.11134269,0.814329,-0.99688345,-0.41464278,-0.74614686,-0.769389,-0.16067448,0.4612715,-1.2055418,0.459386,0.75607085,0.4833621,0.50367427,0.30680323,-0.019672392,0.9179258,-0.030310718,0.7482896,-0.15942381,-0.4429715,1.2399211,-0.45819536
80,vascular diseases,-0.021785373,0.54205495,-0.47220296,-0.09999033,-0.38679817,0.07819782,0.3180809,-0.2275034,0.14061224,-0.5512936,0.47710615,-0.31643677,-0.02097506,0.6310378,0.089166254,-0.08864735,0.28212333,-0.5088547,-0.3009926,-0.040079966,0.17882846,0.126643,-0.24032803,0.48183852,-0.49156058,0.043449253,-0.16811995,0.3984985,0.007610602,0.33126995,0.1656663,-0.33139372,-0.13436131,-0.07581435,0.020777605,0.0093635,-0.13704896,-0.7138479,-0.6004676,0.16030039,-0.11342804,-0.24238962,-0.63065267,0.6654605,-0.19505668,0.12190934,-0.2846245,-0.020961026,-0.039560344,0.015355308,-0.75670666,0.03804644,-0.08184885,0.35491762,-0.6988213,0.72224903,0.22375782,0.58660686,0.20064242,0.17448321,-0.37936726,-0.054949455,-0.17147568,0.07844151
81,vomiting,1.0377002,0.9523122,-0.26195744,0.3086369,0.4421439,0.09430408,0.46066058,0.52623963,-0.2952161,0.21647945,0.51128054,-0.34025538,-0.4503911,0.5095777,0.50793725,-0.82249904,1.3100722,-0.26379624,0.04310104,0.23204444,0.027803058,0.17447175,-0.43253097,0.19713049,-0.20901759,-0.19710138,0.086024545,0.5082471,0.24312522,0.70286876,0.1662287,-0.15923277,0.32212546,0.20083581,0.18193208,0.09485127,-0.31820464,-0.3314226,-0.6881748,-0.18876281,0.26039177,-1.1992385,-0.7582068,0.31715977,-0.44777927,-0.033971447,-0.13702045,-0.24139333,0.4920412,-0.042320326,-0.09510228,-0.0848142,0.18022832,0.620193,-0.44477585,0.30252674,-0.28201264,0.6437089,0.5957305,0.12814379,-0.25737265,0.15490445,-0.022223983,-0.6953505
82,"glomerulonephritis, membranous",0.06871422,0.07233355,-0.67280084,0.16510348,-0.19691364,0.015529925,0.43856665,0.24810386,0.23855639,-0.04494109,0.43383443,0.93063956,0.49586093,0.24908127,-0.02702948,-0.5595115,0.34934348,-0.87058604,-0.47167805,-0.15099448,0.04968933,0.12197429,-0.26607487,-0.07368033,0.20961471,-0.041087605,-0.24921355,0.28631598,1.0569406,-0.057847474,0.48341095,-0.0770441,0.21129194,-0.36565492,0.27922836,0.020385982,-0.20776798,0.10960943,-0.056997225,0.66108674,0.4592945,-0.4234075,-0.14825204,-0.15329014,-0.2555815,-0.25437865,-0.8184301,0.06858579,-0.26688555,-0.60406226,-0.73324424,-0.99465215,0.34780958,0.04745529,-0.16377124,0.41289,0.6352334,0.66927725,0.7434263,0.4133987,-0.8012284,0.3787025,-0.19093406,-0.14779595
83,liver failure,-1.1450704,-0.27588737,0.23223746,-0.056332566,0.74657613,0.8715591,-0.029401327,-0.94126755,-0.49304718,-0.3221515,0.45427087,0.7565105,0.49264148,1.4248314,0.055485412,-0.32499206,1.1134496,0.20098233,-0.45176765,0.47325385,0.42901093,-0.6585166,-0.8654836,0.040310893,0.50407505,0.59735656,0.20385876,0.11695289,-1.1657038,0.5652195,0.6229606,0.3024213,-0.41893002,0.7648495,-0.3738141,0.62692547,-1.6562963,-1.0357591,0.1973168,-0.002108208,-0.30228248,-0.806045,-0.02367183,0.004837648,-0.455941,0.20342112,-0.046626087,0.19478449,-0.39030692,0.40553382,-1.4265789,0.56051505,0.32869923,0.5696738,-0.41670188,-0.8507118,-0.49671483,1.1551371,-0.29086968,-0.94066477,-0.14470463,-0.08118518,0.27637008,0.20279925
84,myocardial ischemia,0.2032164,0.39051443,-0.17604558,-0.16130175,-0.6912043,0.042001832,0.04282455,-0.24854247,-0.3557459,-1.0122752,0.14872834,-0.18077545,0.659328,0.9538954,0.18248133,-0.42157924,0.3114408,-0.44372913,-0.33677003,0.26006114,0.38946375,0.46931997,-0.20030248,0.31645125,-0.674514,-0.5053524,0.03420369,0.5764384,0.17820078,0.3181972,0.37356406,-0.40243673,-0.22469926,-0.11589639,-0.29875958,0.016162239,-0.34122178,-0.5053875,-0.4883846,0.38679045,-0.007422857,-0.609177,-0.63253725,0.79734296,-0.065416604,0.07819117,-0.41937828,-0.35452005,0.18458405,0.20673487,-0.32758588,-0.22585578,-0.41711757,0.2011643,-0.2744714,0.7045263,-0.14904705,0.44017327,0.56218934,0.49745846,-0.7327158,0.08239056,0.522514,0.17666776
85,sepsis,-0.15532376,0.123733014,0.42984992,-0.24677996,-0.2146439,-0.35887903,-0.31177184,-0.11611713,0.3753478,-0.16651134,0.60745484,0.2370908,-0.21810558,0.58740324,0.35293132,0.22540674,-0.06387807,-0.7996248,-0.635261,0.16728595,0.19833991,-0.2927387,0.08320392,0.047903173,-0.23626974,0.2806698,0.133579,0.59821737,0.37873277,0.40910253,1.1817492,-0.072138205,-0.73852867,-0.026066307,-0.25809243,-0.41374743,-0.025516218,0.15971562,-0.22361419,-0.20388241,0.08766916,-0.40147814,-0.25259858,0.23950912,-0.42138797,-0.29437503,-0.29201794,-0.48458597,-0.047456704,-0.27184275,-0.3745905,-0.046306282,0.015915863,-0.01408606,-0.14696707,0.15565686,0.3763596,0.51507545,0.21245493,-0.634286,-0.7044248,0.18761349,-0.5028864,-0.40853336
86,venous thrombosis,-0.31723326,0.5583657,-0.38435543,-0.16447712,-0.6064083,0.27144584,0.11315109,-0.56428593,0.058945473,-0.62404776,0.4367658,-0.09414354,0.21312109,1.0206301,-0.1471734,-0.13670562,0.47434768,-0.13755655,-0.84607005,-0.113506645,0.010646462,0.08868331,-0.4040791,0.8208307,-0.8426067,0.49295703,-0.7490375,0.47133437,-0.6337347,0.23588048,0.7056661,-0.13545915,-0.32349968,-0.18381682,-0.30808324,-0.18849386,0.003440462,-0.44041616,-0.86732036,0.47997165,0.2539401,0.13897973,-0.43969193,0.56362724,-0.49068594,0.3632154,-0.16314031,-0.113443434,-0.35367334,-0.12279105,-0.95984536,-0.02289264,0.29397815,0.54315025,-0.7150545,1.0167729,0.317108,0.7715141,0.30824107,0.59450364,-0.95821726,0.42927504,0.13840692,0.084582694
87,neurotoxicity syndromes,-0.3693401,0.41334698,0.33837312,0.06444296,0.542103,0.9648149,0.15629184,0.19006187,0.2033521,-0.38688892,0.5042002,0.02728737,0.4103783,0.64170337,0.37138027,-0.6650194,-0.21891728,-0.41879848,0.28001663,-0.08922706,0.6858787,0.20534536,0.119146995,-0.378927,-0.38239887,-0.114699334,0.83995503,0.21600714,0.38484693,0.13533662,0.19603534,0.40385792,-0.3880134,-0.46154362,0.32021952,0.45124993,-0.15686841,-0.46635476,-0.258177,-0.005965191,-0.47234064,-0.40031892,-0.13169992,0.4285807,-0.48298424,-0.5882027,-0.8571388,0.18811233,-0.22014539,-0.3824092,-0.714864,0.15909603,0.6852337,0.21206068,-0.36700267,-0.0783523,0.2528845,0.99521834,0.577741,-0.38880426,-0.53396076,-0.08257759,0.29866648,-0.21523808
88,mucositis,-0.1636161,0.29997045,-0.021516789,-0.088165194,-0.20939149,0.1119971,0.0183719,0.06130009,-0.12979066,0.29160053,0.6672243,-0.5050846,-0.5751367,0.4092163,0.19334185,0.4223737,0.27555647,-0.5681407,0.2286692,0.44675943,0.4516988,-0.080895424,-0.19328791,-0.06461919,-0.011771991,-0.4937045,-0.42686942,-0.046238095,0.2513588,-0.17865421,0.6056091,0.05237626,0.06598075,0.16763632,-0.4826454,-0.3173395,-0.23706472,-0.20758918,0.032395374,0.2524228,0.53379864,-0.27911222,-0.63379997,0.7354697,-1.0754766,0.27630687,-0.9184477,-0.43944886,0.42945156,-0.66086775,-1.002026,-0.19801264,-0.07989428,0.14323494,0.17078859,0.703327,0.08618324,0.10938665,0.14090571,-0.14302409,-0.57405746,0.46643725,0.10040895,0.06758944
89,drug-related side effects and adverse reactions,-0.14947964,0.21857405,0.44733346,-0.06187161,0.15866533,0.6458347,0.008709408,0.11451583,-0.003316688,-0.3185403,0.12847559,0.39439258,0.52357626,0.3643968,0.47449145,-0.9244901,0.033319578,-0.09946124,0.042575166,0.1512106,0.6581051,0.24754646,0.14508791,-0.35017645,-0.40293956,-0.081149705,0.5220908,0.32408732,0.50007117,0.44047922,0.18338934,0.91240823,-0.34000346,-0.49424893,-0.12393715,0.20956303,-0.05468326,-0.5116492,-0.2761713,-0.043212492,-0.33415264,0.041174654,0.24231997,0.1391335,-0.124866545,-0.44691712,-0.75849867,0.2290163,-0.16416284,-0.40873802,-1.2359382,-0.20186456,0.45745063,-0.104203,-0.39264476,-0.48927402,-0.011727005,0.8125235,0.41899985,-0.067403205,-0.113911256,-0.07718146,0.15786675,-0.15390038
90,albuminuria,0.8124703,0.29712218,-1.513807,0.7889746,0.162858,0.38528737,0.28975892,-0.21101114,-0.004392302,-0.6914696,1.6721119,-0.087599345,0.6704707,2.5427341,0.55273277,-1.2924142,-0.103122905,0.33148244,-0.12718792,1.3510728,-0.25568143,0.62689584,-0.35337222,-0.27499554,0.993783,-0.002776275,-0.36570314,0.112129256,1.274264,-0.2464481,0.9885571,0.50082237,0.22566734,1.1463839,1.3769357,0.75510705,-0.97113556,-0.14001597,-0.82101697,-0.32255912,0.20436369,-1.0031358,-0.30332467,0.3470468,-0.7066691,0.21070439,-0.5240777,-0.43917054,1.2244674,0.5037693,-1.417672,-0.38345662,1.5746765,-0.6660195,-0.7888359,0.5772529,0.083205014,-0.11292864,0.8478423,-0.084218904,0.06273925,0.30075404,0.22191197,0.07907589
91,"arrhythmias, cardiac",-0.09068142,0.3185206,-0.76785785,-0.46215984,-0.25084049,-0.39146954,-0.24510455,-0.0607845,-0.511427,-0.629463,0.28712675,-0.1392666,0.5462836,1.2484903,0.44971702,0.043046094,0.106046125,-0.74184686,-0.45424172,0.31537664,0.4678084,-0.15023203,-0.41591033,-0.50282824,0.61780244,-0.61197263,0.14964563,0.35068062,0.042575218,0.121090546,0.036939606,0.6183539,0.070967,-0.09583742,0.32422635,0.17806761,-0.70851505,-0.48691973,-0.29563892,-0.30827406,0.42933965,-1.0430403,-0.067027226,0.7148775,-0.015336444,-0.33833557,-0.5146417,0.15820102,-0.13351223,0.31438816,-0.07302583,-0.34910083,-0.66353226,-0.06390273,0.14496854,0.26865724,-0.92989576,0.34933037,0.98142433,0.6942423,-1.1735644,0.41675848,0.3958005,0.7728515
92,bradycardia,-0.14409198,0.30766597,-0.8175587,-0.52388424,-0.22828627,-0.4338917,-0.34341866,-0.033997063,-0.6241066,-0.7184544,0.3196765,-0.16957405,0.6308178,1.3870211,0.61946166,0.09817499,0.120799035,-1.0087589,-0.39808765,0.34529194,0.39677045,-0.19257325,-0.3772783,-0.7178863,0.63670284,-0.6114629,0.11158532,0.43908957,0.07505598,0.10628562,0.02500776,0.75039816,0.058110494,-0.12815344,0.35014495,0.16193967,-0.66238534,-0.55692685,-0.31952494,-0.3152653,0.45127457,-1.1982276,-0.08764974,0.64665264,0.033520326,-0.3612411,-0.51347125,0.14033903,-0.13605532,0.36844563,-0.07086286,-0.46314055,-0.7494223,-0.122177884,0.23918988,0.31661662,-1.095137,0.38120994,1.0817947,0.7918578,-1.2654201,0.41995758,0.3645039,0.8571838
93,"cardiomyopathy, dilated",0.016086204,0.014016898,-0.3853856,0.08345057,-0.015466103,-0.23089366,0.03660936,0.15154585,-0.7005436,-1.4484308,0.106731534,-0.03353174,0.7047333,0.77701396,0.25826544,0.17245233,0.298348,-0.7009683,-0.55620223,0.10711008,0.4771139,0.021839567,-0.6406797,0.039371233,-0.080964625,-0.60142654,0.07637108,-0.2802391,0.16322686,0.281776,0.5581983,-0.19150917,-0.3235306,0.36743963,0.01664462,-0.40711367,-0.80913484,-0.37763116,-0.16287948,-0.3972022,0.011986368,-0.5186827,-0.31863132,0.9520341,-0.3197362,-0.34109586,-0.037425317,-0.16918468,0.43974736,-0.4677215,-0.1684738,-0.35948047,-0.5661274,0.42281333,-0.59335035,0.4279816,-0.3580242,0.85784984,0.15461169,0.37295002,-0.40795764,-0.1556813,0.29143322,0.78534526
94,"cardiomyopathy, hypertrophic",-0.11216184,-0.1807292,-0.43550703,-0.22618313,0.30585316,0.15138163,0.0739821,0.4887748,-0.4248762,-1.7157687,-0.03499923,-0.31081444,0.8850267,0.31308776,-0.12421107,-0.49669674,0.19738108,-0.47084895,-0.48176962,-0.25260523,0.72074777,0.38426006,-0.3956439,0.50645906,-0.53544325,-0.20700976,-0.013035778,0.37915298,0.19450152,0.3706974,0.118883364,-0.124302715,-0.53890896,0.26546353,0.246614,-0.14389384,-0.4517343,-0.39142907,0.38290292,0.05722697,-0.07276272,-0.441898,0.14620419,1.1232104,-0.35118046,-0.25224215,-0.36317995,-0.32136703,-0.082486466,-0.610018,-0.5495844,-0.34393644,-0.31909153,0.014523076,-0.6051907,0.54554486,-0.054411005,1.1335539,0.18148878,0.41413364,-0.72455674,-0.5530538,-0.013856536,0.35452524
95,cognition disorders,-0.029530095,0.9772199,0.000233676,0.22624896,0.25842866,0.3556773,0.059151888,0.29422718,0.492206,-0.77167714,0.901635,0.122900665,0.3069641,0.6816301,-0.47012284,-0.5327366,-0.21737063,-0.5540256,0.31695074,0.67102325,0.76091594,-0.15882269,-0.39305052,0.3574809,0.1679447,0.7929739,0.48916364,0.21755652,0.48950714,-0.04378876,-0.07017974,0.4404596,-0.9290701,0.6775035,-0.28157955,0.42221448,0.08925985,-1.1297055,-0.22566637,-0.328096,-0.10311257,-0.7505033,-0.7979164,0.2915689,-0.50249666,-0.81807005,-0.75649387,0.16544773,-0.16415098,0.18343015,-0.5536185,0.059308875,0.34897602,0.29973537,-0.13158074,0.038458273,-0.1871486,0.803288,0.66724783,-0.5633742,-0.80084276,-1.1043857,0.7143933,-0.49040896
96,dementia,-0.18036024,0.6426569,0.09167206,0.013376417,-0.17404449,0.31018394,0.38504228,0.15242909,0.44960922,-0.59501535,0.78644484,0.15130985,0.42727447,0.6533661,-0.17200826,-0.14280124,0.4342756,-0.28876084,0.43873996,0.6798942,0.95847493,-0.20634703,-0.1854593,0.29860198,0.28179264,0.3669663,0.3449764,0.48020542,-0.0636062,-0.03683753,0.21418165,-0.018946081,-0.5901037,0.37423003,0.35286322,0.65820664,-0.014569932,-0.6192073,-0.4046019,-0.14862056,0.18136866,-0.68074965,-0.5863402,0.031529877,-0.5743753,-0.71203923,-0.9144357,0.018275889,-0.58123475,0.3455178,-0.45209208,0.61761844,0.06464055,0.2090147,-0.36239737,0.336908,0.5369095,0.93312734,0.4349336,-0.28430372,-0.569792,-0.70308024,0.48324013,-0.24802484
97,drug eruptions,0.032010898,0.37361902,0.21828894,0.28448895,-1.1042106,-0.69730175,0.460841,0.22251356,0.13572405,-0.04291744,-0.55921155,0.024255242,0.49959242,0.681887,-0.12582397,-0.9480362,0.4134205,-1.1756921,0.09375138,0.17527461,0.5872694,0.2798175,0.16094312,-0.23811181,-0.010811727,0.12567666,-0.27602756,0.6701494,-0.014981837,0.29935747,0.63066554,-0.046736248,-0.8718551,-0.2398203,-0.40478233,0.53042966,-0.4403144,-0.7121778,-0.043299846,0.06392919,0.12898453,-0.0573937,-0.21848811,0.069465905,-0.3547938,0.10437323,-1.256165,-0.39036316,-0.07443216,-0.42420894,-0.84395045,-1.069393,0.24829441,0.019106582,-0.9336464,-0.21600617,0.8916726,0.59056866,0.707788,-0.49653232,-0.5624604,-0.017917633,-0.031456206,0.38324037
98,diabetic angiopathies,0.10497871,0.61960274,-0.40073892,-0.015220629,-0.31566975,0.006455749,0.061916612,-0.28183568,0.4030221,-0.742288,0.515153,-0.03247113,0.002903697,0.825156,0.32556453,-0.30881184,0.35365185,-0.5565844,-0.4026906,0.1223328,0.18960528,-0.16844301,-0.60025084,0.5844844,-0.010061229,-0.16941285,0.14685324,-0.012822872,0.2746691,0.59188426,0.16204025,-0.35516718,-0.058890548,0.026508352,0.4021281,0.20587924,-0.16473012,-0.29435048,-0.6848142,-0.14683123,-0.1026289,-0.1714326,-0.6763909,0.8747968,-0.3774564,0.30531365,-0.25769296,0.06613705,0.13342251,-0.35422528,-0.6712735,-0.23774809,0.06904202,0.49495834,-0.80034345,0.7124147,0.3369589,0.48439875,0.12566099,0.5940225,-0.6511288,-0.25482136,-0.3843156,0.20723972
99,"disease models, animal",0.23413713,0.061603956,0.22388303,0.018080864,-0.13984208,-0.19127972,-0.23262945,0.28125638,0.27299616,-0.007841605,0.35253006,-0.1102031,0.14293948,0.36047494,0.17866969,-0.2183865,-0.0473378,-0.08719431,-0.45854586,-0.40306607,0.28556302,-0.25501132,-0.054385167,-0.23750064,-0.05670994,0.2735378,0.04253012,-0.18429142,0.19223696,0.38723445,0.92157286,0.1571938,-0.23266745,0.44839644,-0.23812367,0.6522832,-0.16755053,0.19418298,0.23774128,0.21268375,-0.27196267,-0.11417876,-0.1376386,-0.41154283,-0.39527744,-0.19623265,-0.86434615,-0.005935487,-0.17113087,-0.10053305,-0.22622457,-0.1318269,0.5010673,-0.25205082,0.14614503,-0.007342855,0.29482594,0.36785966,0.37498292,0.26580116,-0.15587501,-0.07894566,-0.0993327,-0.029801795
100,dizziness,0.2524776,0.8593909,0.7677476,0.658419,0.6510173,0.56317675,-0.09769602,-0.56067353,0.30671373,-0.62381834,0.7342334,0.85214084,0.05700095,1.2217059,0.8228872,-0.18752424,-0.12386297,-0.86913747,0.469635,0.021781912,0.12766898,0.60653836,-0.301341,1.5278486,-0.31696612,0.22408208,0.23746699,0.5214631,0.57009643,-0.06599236,-0.51339614,0.18533862,-0.3827038,0.40684244,-0.043608572,-0.11162737,0.83776206,-0.6542966,0.048511937,-0.16107965,-0.17262983,-0.78222334,-0.2633867,1.0265883,-0.72851354,-0.6556261,-0.5490703,-0.8817854,-0.26194453,0.414583,-1.1105806,0.016567027,0.6338868,1.0804336,-0.111276776,0.50284594,-0.26232767,0.93946403,-0.5422132,-0.027346503,-0.38296744,-0.5487774,1.6931679,0.21589112
